,Feedback,Category,Confidence
791,,No text to anlalyse,1.0
792,this be a lightweight knit dress that be well design but very form fit i decide to return it because at almost there be part of my body that i don t need to show but if you re in great shape or will to wear shape wear this would be super cute,perfect dress,0.5708289742469788
793,disappoint because not what i expect i agree with the first reviewer exactly beautiful fabric and idea of dress look stun on model but huge and shapeless in person like a tent not at all what i expect when order a petite sadly have to be return,perfect dress,0.4926484525203705
794,disappoint the xs be too large on me and i m not a tiny person while the dress be beautiful on the model in person it have way too much fabric and fit rather tent like the fabric be gorgeous and the dress would have work if it be more of a fit style and have half the amount of fabric on the bottom not flatter at all,perfect dress,0.4422365427017212
795,gorgeous dress spectacular this dress be a beauty i be and plan to wear this as a tunic over leggings or straight leg pant the embroidery be really pretty even though it do run a bite big i would have like a size or less but it be completely sell out except for a size it be so nice with gorgeous high quality denim that i will make the best of it may need to get some tailor but in my mind this dress be so worth it,perfect dress,0.6003223657608032
796,flowy and comfy i be a little afraid to order this dress online but my local store only have a small leave so i jump hop the fabled net would appear and it do this might be my favorite retailer dress thus far i end up buy a large due to the fear of the front be too short it be a good call i m sure a medium would have fit up top but i have longer legs and i know i wouldn t have felt comfortable in a medium s length plus i tend to like the oversized look i pair it with some slouchy sock and,perfect dress,0.4844372868537903
797,will take you anywhere a slip underneath make this dress substantial it s a good weather transition dress fall spring the lace be very pretty and it s an overall great dress that will take you anywhere i plan to wear burgundy tights and brown boot with ti next weekend,perfect dress,0.48071134090423584
798,pretty dress but a little too much fabric i ve be eye this dress for some time and it finally go on sale so i decide to buy it i buy a size small and while it fit through the shoulder which be the place i need a little more room the body of the dress need to be less sack like for lack of a better term i think it would hide flaw but unfortunately it make me look bigger than i be it kind of bag out even at the back where the fabric be gather under the yoke that be say i don t really want to return it beca,perfect dress,0.4927028715610504
799,,No text to anlalyse,1.0
800,gorgeous look weird line i m on the fence i don t know that i ll keep this although i really want to i love the style and the fabric and the length be perfect for me i m and i order the petite length it hit me below the knee as another reviewer mention this dress run small in the chest area and do not provide any stretch luckily for me that wasn t an issue my trouble be this the liner stop just above the slit on the side and it s way more noticeable in person than in the photo the liner be sew in and yo,perfect dress,0.47971007227897644
801,,No text to anlalyse,1.0
802,beautiful dress this dress be really stun can be dress up or down with a jean jacket really easily run quite a bite small in the bust i order a to accommodate but it be really very pretty i love this brand they always have such lovely piece,perfect dress,0.6090958118438721
803,beautiful careful with the size though this dress be gorgeous i absolutely love the embroidery a note about the size while the top portion fit snugly the hip section run slightly big i be surprise to find that the i order look baggy so i go into the store to try a but the be the best fit however i m small chested and lbs so i be able to go with the as it fit the hips much better if you re a bustier type though the top may be tight other than the tricky size it s perfect,perfect dress,0.5044947266578674
804,just enough bling buy this dress for an indian wed it be perfect,perfect dress,0.5835979580879211
805,a perfect i have look at this dress a dozen time online and pass after read other review felt compel to see why everyone be in love with this dress when i open the box i be blow away this dress be so beautiful and the crystals which look like sequence online be high quality as be the fabric and craftsmanship a perfect you must have this dress in your closet order my usual size and fit perfect,perfect dress,0.7741689682006836
806,buy this dress picture do not do justice to this beautiful piece of art the embroidery and jewel detail be exquisite just don t plan on hold any kid or pet you win t want to snag it or them,perfect dress,0.46135324239730835
807,beautiful dress the detail and color be exquisite stop hesitate and get this dress,perfect dress,0.6641419529914856
808,absolutely adore this dress and plan onwearing it to a wed it be so well make and luxurious i feel amaze in it even more gorgeous in person,perfect dress,0.6242977976799011
809,quality issue this be a truly beautiful dress and yes so much better in person upon examine the dress however i saw some problems the embroidery above the waistline be loose in place there be some fray end and even some fuzzy spot where it look like the stitch have rub against something the dress be over and for that price i expect the embroidery to be top notch return and hope the replacement be in better shape if so it will be a keeper,perfect dress,0.5096602439880371
810,slip on the slip i love design that be flowy drapey in the front so this hit the mark when tie in the back have lot of visual interest but i agree with the other reviewers the slip be super small dress fit true to size if not a bite large but the slip be one full size smaller and you must wear a slip overall i m please with the look,perfect dress,0.4886259138584137
811,interest this dress do end up work out for me however i be very narrow in my chest and shoulder and i can see how it would be too tight on anyone with a med lrg chest and or broad shoulder the fabric be light weight nice for summer it will need to be iron and will wrinkle easily but it still look well make to me the slip be smaller than the dress but i feel that the dress be suppose to be drapey i keep it,perfect dress,0.46115872263908386
812,this dress be perfect for my florida lifestyle because of the fabric and the design it be not the color picture on the web page which be a disappointment the color be a lot duller i try it on in the store and find it to be tight across the chest another lady who also try it have the same problem i go home and order a larger size that dress be baggy and not as cute in the back i realize because of the under slip it could be leave open to the waist and work just fine i end up,perfect dress,0.49310100078582764
813,cute but this dress be adorable the color be on the red orange side and be nice for the summer the cotton be also nice and light however the bust be cut short and the skirt be unforgiving to girls with hips if you have b c cup or less and do not have an hour glass figure then this dress may be for you,perfect dress,0.5643450617790222
814,faulty zipper problem i order not one but two size of this dress to try on and be hop to ultimately wear to an event one petite one the style color and cut be all perfect one not so minor downfall however the zipper on both dress be faulty they both break in the same spot both during the first time just try them on i can t get either of them to even budge now will either need to take back or get fix very sad about this,terrible zipper,0.6798478364944458
815,literally unwearable i purchase this in store in a vivid red color but didn t try it on until i get home big mistake literally the first time i try to zip the dress the cheap horrible zipper note in previous review just break midway up right under the waist tie i be trap in the dress for a good minutes and be scar i d have to rip or cut the fabric to get out of it eventually i pull the zipper apart to escape can t wait to return this asap,terrible zipper,0.540303111076355
816,cute dress i love the bright red color and also the texture of fabric it s light soft and crisp which be perfect for summer days the dress be definitely design for people with a short torso the waste line be a bite high for me but overall it didn t feel weird or look funny there be just something about this dress that make me very difficult to part with once i try it on i have to bring it home with me,perfect dress,0.6072589755058289
817,cheaply make the cut and color of the dress be awesome however the biggest flaw be the zipper i only get to wear this dress once until the zipper break sad day especially at the price there also be a number of loose thread i recommend wait until it go on sale you ll want the extra money for a tailor to fix that zipper,perfect dress,0.559320867061615
818,horrible quality i love maeve dress and have always get a lot of wear out of them while still look great this dress do not meet those standards on the nd wear of this dress the zipper completely break i have to take it to a dry cleaner to get replace at a pricey cost for a pricey dress i m dissapointed,perfect dress,0.5537660121917725
819,disappoint i love maeve dress but there be several issue with this one for my taste the fabric and color closely resemble my medical scrub the zipper be cheap and barely go up or down even when it s just on the hanger the bow be really cute but doesn t make up for the other shortcomings,perfect dress,0.5268923044204712
820,terrible zipper this product have a terrible zipper that ultimately cause me to return the dress it s pretty bad when it win t even zip up on the hanger such a beautiful dress it break my heart,terrible zipper,0.7811704277992249
821,disappoint will return i order this dress online in order to get a petite size and be very disappoint as other reviewers have mention the fabric overlay be very different in person than it appear in the online picture the dress be much more casual and look cheaply make in person as for size i order the p base on other reviewers comment about it run small the p fit me fine although it be very fit in the chest and i be very small chested b i can definitely see that be an issue,petite size,0.46429723501205444
822,looooove i normally don t write review for clothe but this dress warrant an exception i be a little over six months pregnant and have a shotgun wed at city hall in a couple of weeks with a limit amount of time to plan i buy a bunch of pregnant wed dress online and rent the runway to arrive just before the actual ceremony out of curiosity i walk into retailer today to see if they have any white or ivory dress that would look cute and city hall wed ish they do so i too,perfect dress,0.42793822288513184
823,i like it but didn t keep i love all of these dress order the ivory in p on accident mean to order p be too small but p would have fit it be flatter the pattern of lace be great but i didn t like the color as much in person i think i would like the blue better,perfect dress,0.4105833172798157
824,surprise by other comment about size bust dd i saw this dress online and think it be beautiful but consider not buy it because of other comment that the bust be too small for women with more curve fortunately the lovely blue dress be in my local retailer store and i decide to try it on in a size i think the dress fit perfectly and i have get many compliment include from random strangers i have have no problem with a tight zipper or a low back which be perfectly able to cover my bra in the back th,perfect dress,0.46679240465164185
825,small in bust i order this dress in the blue color it be lovely in person but the petite seem to run smaller than most petite dress i buy from retailer i order a p and it be tight in the bust on me i imagine a p would be perfect i be b,petite size,0.556571364402771
826,this be a gorgeous dress the blue be beautiful the fit top and flare skirt be really nice on this piece i be lb and i take a a might have be ok but i felt more comfortable in the and it have a really nice fit the quality be good but there be some areas that be start to pull and the floral detail come a little fray around the cutout edge so i m not sure how it will wear,perfect dress,0.5098053812980652
827,beautiful dress i specifically buy this dress for my bridal shower and love it i m small on top and have hips that don t lie i purchase the size petite the waist portion of the dress come up a little higher which be ok since it fell at a small part of my waist the length be just above my knee which i prefer the dress have a nude line which compliment my tan skin tone i wear a regular nude bra that didn t show beneath the liner i receive many compliment and would highly recommend it the,perfect dress,0.5832951068878174
828,flatter but not for work this dress be as pretty in real life as the picture flatter also unfortunately it be definitely not appropriate for office work even though it appear so in the picture the back be very low cut and there be no way not for bra to show unless you don t need one also it be much tighter on top than the model picture even though the rest fit perfectly,comfortable flatter,0.602989137172699
829,delicate and beautiful i ve be look for a dress to wear to wed this summer and this be it the blue color be lovely and the lace overlay be feminine and pretty i m small bust aa with an athletic lower body think lb marathoner and the flare of this dress be perfect i order this in a and a petite the petite size look little girl short the regular size hit just at my knee and be much more sophisticate the waistband also fell at a more flatter place in the regular dress i m on th,perfect dress,0.5863316059112549
830,run small i order this dress to possibly wear to my wed rehearsal dinner i an add this review to give some guidance on size i be size a and own two other dress by this designer in size for this dress however i have to size up to a in order to close the side zip i m and the dress hit me just above the knee in my opinion it would have be more elegant if it be a little longer the color combo with the taupe and off white be unique but wasn t particularly flatter on my,perfect dress,0.4820958375930786
831,beautiful lace dress size up i love this dress s gentle blue lace the silhouette be just as see in the picture i find the dress tight in the chest and have to size up one size to,perfect dress,0.5416814088821411
832,awesome fit and texture the dress look even better in person the fabric be very delicate though but worth the extra care it need the fit be perfect and the color be just as in the picture,perfect dress,0.6292604207992554
833,great concept poor execution the dress at first glance be pretty feminine and a timeless shape sadly the quality just isn t there i order online and be excite try it on dress fit true to size for me all be it a little snug in the chest the zipper be super cheap hard to get up or down on or off the hanger the appliqu s be sew onto a super flimsy net already come detach without even have wear it i could see this dress catch on everything and tear easily give the quality i m return,perfect dress,0.5887491703033447
834,stun this one be a beauty my store be not carry the white they have a lovely blue periwinkle ish that immediately catch my eye the ivory model shoot make the detail of the lace and top layer really pop more so than the blue variety but both be stun the detail and layer on this dress be lovely and intricate without feel overly delicate quality most definitely in line with the price fit lbs c high waist i m a or at retailer depend on the brand in most mou,perfect dress,0.5319511890411377
835,great idea poorly execute i want to love this dress but it have too many flaw first the waistband fall right under the bust and the skirt flare out from there not a flatter silhouette second the fabric be a sickly yellow beige net that look like burlap third i can t imagine what kind of bra you can wear under it on the plus side the fabric isn t scratchy,perfect dress,0.4530969262123108
836,really cute dress i buy the white i be usually a size in retailer dress but i could not even zip this side zip be also slightly awkward have to return wait for the,perfect dress,0.5231356024742126
837,simply timeless and feminine i bough this dress in blue and i cannot tell you the compliment and the look i get on the street no kid this be a beautiful dress which have a very feminine romantic quality to it i buy size and it sit perfectly on my waist i completely fell in love with that dress and especially with the lace work and the design this be a classic piece that be always go to be timeless in my opinion no regret at all to have buy it,perfect dress,0.5333833694458008
838,nice summer dress i know the ivory color be online only so i try the blue one for size and i couldn t believe how nice the blue one be i end up buy it i purchase a size bigger because mine wasn t available but because of lace and side zip it still doesn t look huge if i find my size in another store i can always exchange but i couldn t leave the dress behind,perfect dress,0.4764194190502167
839,not flatter didn t like the dress look pregnant in it this dress be go back,comfortable flatter,0.5433326959609985
840,will get you notice the first day i wear this dress to work i be amaze by how many people comment on it i know i like it but apparently so do everyone else,perfect dress,0.47386986017227173
841,cute and comfy casual dress i like the red color and the border detail at the neckline i m not crazy about the way the zipper on the back be emphasize i d rather have a less visible zipper overall it be a cute and comfortable dress the fabric be soft and substantial and have a nice texture to it the shape be basic so it can be dress up or down,perfect dress,0.6152160167694092
842,love this dress i buy this dress in the red option be a little concern when i read other review that say it look like a maternity dress but it didn t look like that on me at all it fall nicely and fit me well i be ft lbs in size xs love the detail at the neckline and hem will be look out for other dress by maeve,perfect dress,0.5027809143066406
843,great dress for the right body type there be so much i love about this dress like many of the other reviewers i simply love the fabric it s soft and comfy but have texture and interest at the same time there s beautiful detail to it as well the edge at the neckline and hemline be unfinished and beautifully so have say all that i like many other reviewers i just don t have the body type to pull it off there wasn t one angle that didn t make me look even bigger than i be the pleat in the front while very cute give,perfect dress,0.6201753616333008
844,comfortable very comfy with cotton and lot of stretch can be dress up or down i wear it with blue denim jacket and also with cream cardi and the small be perfect,perfect dress,0.4249899387359619
845,cute and modern i like this dress because it s the perfect shape on me and i think the design be modern and cute i get the red and i really like the pattern and the subtle tulle edge the material be a little stretchy and substantial and there s also a line i wear it with little booties like the model and tights and a crop moto jacket and love the outfit i be short small chest but somewhat broad shoulder the empire waist would not work on larger chested women with hourglass figure,perfect dress,0.5411021113395691
846,comfortable and classy can t say enough about this cute dress i buy it in red which be more of a burgundy and pair it with a pair of over the knee burgundy boot i can see wear this in the spring summer heck all year round quality be nice and the gold zipper down the top of the back be a classy touch don t pass this one up,perfect dress,0.5340313911437988
847,simple beauty purchase this in the wine color and love it the detail at the neck at the bottom hem give it an extra flair i go with a small so that it be more fit love that it be stylish and comfortable pair with knee high boot give it length but could also work well with short boot like the photo,brown boot,0.5029827356338501
848,great dress to dress up or down run big i usually find maeve to run tts but i size down in this i be normally a p and get an xs regular to make the length more work appropriate i think a larger size emphasize the extra room at the front tuck make it look a little maternity like it be very flatter on drape nicely i get the cranberry color for the holiday and will wear in with wine tights and light taupe over the knee suede boot,perfect dress,0.5097299814224243
849,,No text to anlalyse,1.0
850,perfect summer into fall dress love this dress the fringe make it so special it s a little shorter than i anticpated it hit me right about where it show on the model and i be i love the length can t wait to wear this,perfect dress,0.5709397792816162
851,beware i just get this dress in the mail and try it on i love it the fit be perfect tts and it be very soft and comfortable however it appear that the black strip area have bleed onto the off white portion and there be strip of gray across the chest and blotch on the side of the dress i be send it back and order another and hop for the best i be very concern that when it be clean it will bleed again i love the dress so much i be will to risk it but i be doubtful so b,perfect dress,0.4617086350917816
852,beautiful color great quality just receive this dress and i be in love the color be beautiful perfect for both summer and fall the fabric be very soft and the fringe detail add a nice feminine touch i be disappoint when i miss out on the first fringe stripe shift dress from hold horse at the begin of this summer it be completely sell out in my size however when i saw they restock the dress in a new color and now line yay i have to buy it would defin recommend,perfect dress,0.6095631718635559
853,love the color on this adorable flatter style,unique style,0.43386590480804443
854,when this dress first come out i think it be weird then i start see people on instagram wear outfit that look super cute and i want it but sell out so when this version come out i snatch it up right away it s different from anything else i own very quirky and in style detail and have a bite of a man repeller vibe that be why i love it,unique style,0.4238671660423279
855,beautiful pattern this dress be true to size and great for the winter months it s very comfortable and not scratchy at all i love the color and pattern on this dress the button be a nice detail but after wear this dress twice one of the button have already fall off they don t seem to be sew securely i be tall and this dress fall as show on the model,perfect dress,0.5965251922607422
856,stun design beautiful winter dress this dress be even better in person than in the photos online the color be vibrant the material have a nice warm weight to it and the button give the whole dress that something extra to make it special i only wish the dress come with a couple of extra button as the first time i wear it one of the button come loose and i have to sew it back on to make sure it didn t fall off the dress do run a little small i think i normally be an extra small but the small fit me very well,perfect dress,0.5740704536437988
857,beautiful this sweater dress be very beautiful in person the color be very fall i actually decide against it only because i felt it be too busy for my personality as for the fit it run fairly true to size maybe slightly small i try on my usual medium but i think i would have size up for a more relax look for reference i m lbs and wear a size this could be quite a stun piece on the right person,perfect dress,0.5513505339622498
858,fabric stretch throughout the day this dress be beautiful very vibrant and rich look however after wear it to work the back of the dress be completely stretch out from sit in my office chair when i stand up a little bubble remain around my butt not attractive i want to love it but it s go back,perfect dress,0.43027743697166443
859,so disappoint the armholes on this dress be totally bizarre i can t believe no one else have comment on them yet i be a size s on top and m on the bottom so i usually try on both in dress i tend to be a small size in retailer the armholes be so long that the dress doesn t lay right on top i show it to on of the clerk in the store and she agree with me we look at all the others and they be the same go up a size make it way worse this dress might work for someone with really broad shoul,perfect dress,0.4161571264266968
860,this dress be why i love retailer everything about the dress be worth it it s true the button be loosely sew on but that s easily fix i m a slim person but broad in the shoulder so i have to exchange the small for a medium because it have a narrow fit construction large chested ladies or athletic type should size up,perfect dress,0.4820493757724762
861,this be a beautiful dress i love the pattern the bead and the texture however i have return it size medium my usual size and ask for an exchange up to a large finger cross it will be available because the shoulder be very narrow i be fairly tall with an athletic build the body fit be a bite tighter than i expect also but not really an issue however the shoulder be obviously tight make it look too small and uncomfortable yikes i sooooo love this dress a,perfect dress,0.4795735776424408
862,that dress this dress be perfect for any occasion it look great with every shoe and be flatter on,perfect dress,0.7380889654159546
863,best dress ever omg i be absolutely in love with this dress i saw it on line and know immediately that i have to have it i decide to go into the store to try it and it look even better on than it do on the website the a line shape be very flatter and the retro pattern and color be amaze the only down side if there even be on be that it be a little tight across the chest but i be a ddd so sometimes that happen i just take a large rather than my usual medium other than that this dress be my fav,perfect dress,0.6167984008789062
864,cute casual knit dress i like this dress very much the color be great and the style cute and casual its perfect with a pair of cognac rid boot and tights it really be depict well in the model photo although i think it may be cut somewhat shorter than it appear in the photo i be and its shorter on me than on the model who i imagine be taller than me the dress be make of a substantial tight knit material i find it to be a bite boxy so i wash and tumble dry it hop to tighten it up a bite t,perfect dress,0.6214948892593384
865,beautiful dress odd fit i want to love this warm dress because the color and the material be beautiful unfortunately i couldn t make the fit work for reference i be pound and usually wear an xs in retailer clothe like other reviewers i find the xs to be a bite tight around the arm and i don t have particularly large arm so i order the sp hop it would be roomier and shorter the regular length come down to mid knee unfortunately the sp be enormous it be in no way a petite it be as l,perfect dress,0.5006051063537598
866,overall great dress run small this dress be beautiful with gorgeous color nice thick stretchy fabric and wonderful detail include button the only issue i have with it be that it s do run small especially in the bust i m normally a medium to large depend on cut so after read the previous review i order a large and it s pretty snug still decide whether i will keep or try for an xl which be doubtful in availability at this point i order it with two other piece both of those a medium fit fine,perfect dress,0.47544705867767334
867,yes to the dress sweater dress be my fall winter uniform and the pattern on this one be particularly unique and lovely i m with a small bust this fit nicely and move well it s not baggy or bulky and not tight good for work and play i would usually wait to see if an item at this price go on sale but this one be the kind of piece that i expect to be snap up swiftly and i don t regret get it at full price,perfect dress,0.49617281556129456
868,love it this be a really great dress especially for the holiday season you can do work and post work events with it easily i order a large but it fit me more like a medium it be very comfortable and the quality feel great boot give it the day look and a nice set of beige high heel give it a great even look,perfect dress,0.5796180367469788
869,miss two large button the dress arrive with two large button miss from the front complete with unravel thread the rest of the button be sew on loosely and in general it s poor quality ridiculous consider the price very disappoint,perfect dress,0.43561500310897827
870,have potential but it doesn t deliver so i buy of these first in xsp it be actually the regular length not the petite one it do have the problem mention by others regard the arm armpit thighness issue i think maybe the dress be mislabeled and i get a regular xs by mistake so i return and order another xsp hop i would get one with the right length but no the one i get have same issue as the first one why petite dress with regular length i think the dress be defective the print be gorgeous and,petite size,0.43243956565856934
871,unique love this tunic dress but i order a petite instead of regular because of length fit a bite snug i have get sp from retailer before and they have fit just depend on the brand i guess great holiday wear,petite size,0.5705231428146362
872,there s something wrong with the arm hole there s something majorly wrong with the way the armholes be cut i can t move my arm in this dress otherwise the fit be fine the a line cut of the dress be great if ur try to hide a few pound other than that the do nothing for your figure i find this dress to be true to size in an xsp im lbs and don t buy it i know it s tempt with the sale price,perfect dress,0.3525761365890503
873,snug in arm and chest i love this dress color be great but a little tight in the chest and arm i be and usually wear a size i buy the medium because i like a little looser fit on top the arm hole be a little large which make reach up for things awkward,large chest,0.49047181010246277
874,lanka sweater dress tunic beautiful sweater dress nice texture gorgeous pattern however not for my body type i m a size and i carry my weight in hips butt tummy area this dress be only slightly a line almost straight and even the xl didn t look flatter on me and the arm be definitely smaller and weird too there be bunch in the pit area i try on a large for comparison and it be too tight all over and there be a button miss too this def run small and i think will be flatter on the,perfect dress,0.4897867441177368
875,perfect in every way i love this dress as soon as i saw it online but the price be high and i be nervous about take a chance on a knit dress would it be too clingy too stretchy too scratchy too wrong i take a chance on it after read other review and as soon as i try it on i know i have find the perfect dress for winter it be super comfortable and the quality of the knit be very good the material be soft and warn the dress look fabulous with bright tights and high boot in the two weeks i,perfect dress,0.54020094871521
876,this dress be beautiful and unique an eye catch piece with a bohemian flare you will not be disappoint tts,perfect dress,0.45052820444107056
877,if you look closely at the pattern it be a giant triangle run across the front of your body this doesn t do great things really if you have more of an hourglass shape or small waist it completely remove the idea that you have a small waist and draw attention to the area of the triangle that be the largest also i agree with another reviewer about be cautious about button as several be off some of the dress,perfect dress,0.3476769030094147
878,gorgeous dress with european flaiir the color and design of this dress be stun i be usually a large in retailer clothe this dress be true to size this can be wear as a dress with boot or flats or even as a tunic i purchase a scarf to also wear it with this be one of my all time favorite retailer piece don t hesitate,perfect dress,0.6391310691833496
879,lovely but need better size as most have already comment run small in upper body i m always a or petite max aa athletic build the petite s be exceptionally small in upper body and no chance of it stretch enough to be comfortable since i read other review before purchase i also order the petite m pm be too big under arm i exchange both and purchase a regular s in store fit great though would have like it a mere shorter the size should have be etc i m keep the,petite size,0.5758233070373535
880,sweet dress naughty button knit knot be my new bff their sweater dress be amaze and i m now track down sell out versions of their apparel to enhance my closet and have a party i adore and drool just a lil bite this dress the color and style and warmth make me happy i size up to a l because of my linebacker shoulder broad bust thank retailer user reviewers i be comfy as long as i don t flail or flap my one teeny tiny little complaint be right out of the factory cellophane bag i have a loose,perfect dress,0.5540511608123779
881,beautiful dress just wish it work on me try this dress in two different size and just couldn t get a god fit for me i find the upper arm a little snug and unforgiving if you don t have slim arm it be a beautiful dress in person probably more so than in the photos and a nice thick quality feel it didn t work on my frame but i definitely recommend you give it a try,perfect dress,0.5365649461746216
882,disappoint in the fit this dress be so pretty and the fabric be tightly weave so that it win t stretch as much as other sweater dress i be disappoint in the sleeves though the cut be way below the armpit so that when you raise your arm it pull tight and be uncomfortable for the price and the amount of time i want to wear it it s not worth keep another thing be that the fabric be tightly weave so if you be cold natured and ok with the sleeve issue this be the dress for you however if you be hot,sheer sleeves,0.5353589653968811
883,easy beautiful and different i stumble upon the blue version in the store i immediately like that it be easy chic and just different enough after wear it for a birthday dinner i saw it online and realize that i have style it almost exactly the same way the blue one be show black sandal wedge silver cuff silver earrings it be flatter in an unexpected way which may be partially because i be really small chested the front v be deep compare to what i usually wear but double side tape easily keep my bra,unique style,0.48445478081703186
884,get this now this dress may not be worth the full price of but on sale it be one huge bargain so easy to wear and so incredibly flatter seriously i don t know why it s not sell out at this price it hide all flaw without look oversized or bulky i totally disagree with the reviewer who call this dress sack like find this tts look great with pump or flats,perfect dress,0.4329695701599121
885,way better in person i be not expect to like this i try it on in the store on a whim it happen to drape beautifully this will be a great work dress for the summer with something underneath the bring up the neckline the blue color be soft and pretty,perfect dress,0.5415350794792175
886,sack dress unfortunately this dress be shape like a sack and have no shape to speak of i have send it back for a refund too big too shapeless,perfect dress,0.5115816593170166
887,cute but want to love this dress bite it wasn t to be strange fit and doesn t drape nicely as in the photo also the blue color be much darker in person wouldn t recommend,perfect dress,0.4826524257659912
888,at once matronly and sexy so the dress be interest have an asymmetrical wrap look short sexy length i m and the petite barely cover my assets and a neckline that imply sexy without actually display the girls it cross over and stay close but look sexy and plunge but the shoulder be what make it look matronly they re wide from neck out to the outer edge of my shoulder upper arm they show no shoulder at all which be really an odd design when the rest of the dress be sexy ish i look back,perfect dress,0.4334941506385803
889,lovely dress and fit this dress be extremely flatter on and look a lot better when wear than on the hanger the cut drape very nicely and be true to size i be feet tall lbs and the xxsp fit perfectly it be a bite short however so i would caution that it may not be work office appropriate if you be taller like most hd in paris dress it be also quite thin although line this dress would look lovely with a either delicate jewelry or a bold statement piece and be casual enough for a lunch out or,perfect dress,0.510636568069458
890,cute but not right for me i really really want to love this dress the v neck plunge be way too deep i need to pin it to keep it close the blue color be pretty and the front be flatter but the back be not it be super clingy in the back and didn t hang in a flatter way sadly i send it back,perfect dress,0.526821494102478
891,petite fit great i receive this as a gift for my birthday in the navy blue and it fit great i m and the petite medium be the perfect length,petite size,0.651382327079773
892,flatter style i purchase this dress in the store and then realize i could get a petite size i order it in a pm but have to return it i reorder it in ps and it s perfect i love it for a casual even out of wear around town in the summer it s supper figure flatter,comfortable flatter,0.5999945998191833
893,gorgeous this dress fit so well and it super flatter i get it in green and the color be just lovely i have to get it hem because i m short and i couldn t find it in petite but definitely worth the extra cost i love love love it,perfect dress,0.5370438098907471
894,the print on this be gorgeous and it s incredibly comfortable ultimately i didn t buy it because the length be weird for me i m it just look strange like it be cut me off at a weird point,perfect length,0.4157028794288635
895,dress perfection i don t think it s possible to say enough good things about this dress the fit be beautiful i m lbs and be a h the material be soft and swish around your legs in a delightful way and the length have all the positives of a maxi dress without drag on the grind it doesn t show bra strap it look good with either heel or a trusty pair of birkenstocks the pattern be fun essentially it s the perfect summer dress,perfect dress,0.652808666229248
896,love more color please i love this dress it be beyond flatter i try the south shore dress on earlier this year but find it too short for my taste this however be the same cut on top but longer in the skirt yes please i purchase the turquoise which be exactly as picture just beautiful hit at my shin for reference i m lbs and order a size small,perfect dress,0.5045369863510132
897,beautiful fit as a teacher it s so great to be able to find dress that be modest and beautiful that i can wear to work as well as on the weekend,perfect dress,0.6156600713729858
898,flatter fit wow this dress be very flatter i have a fairly small waist and not so small hips and this dress be slimming it be also soft light airy gorgeous exactly what you need on a beautiful spring day i wear this dress yesterday and have not felt that beautiful in a very long time thank you so much retailer for the brilliant design,comfortable flatter,0.5015339851379395
899,perfect fit purchase this maxi dress in blue print size petite xxsmall even in that size i have some difficulty find dress that fit but this one do perfectly no complaints at all length be a bite longer than picture on model but that s fine for a maxi summer easy style dress i be quite short besides be petite so this fit the bill be sure it will be wear quite often for many different occasion,perfect dress,0.5352262258529663
900,meh it just isn t that flatter on me it look kind of old and dingy even though it s brand new it fit fine but doesn t do much to highlight my curve it just kind of hang there the length be somewhat awkward i buy the petite version maybe it would look good on someone tall and skinny like the model it s gather around the stomach area and longer in the front which remind me of maternity wear it do appear to be pretty well make top part be line overall it s not terrible,comfortable flatter,0.46672993898391724
901,elegant graceful lovely this dress have a really elegant neckline combine with the wide fit waist and under the bust gather which really flatter the body i have a fairly straight body and this dress give me shape i usually wear xspetite but the turquoise didn t come in petite and that be my prefer color so i try the xxs which i could barely get on and off but once on it fit fine aa waist hips i d probably be better off with the xs the length of the regular on me be fine like a normal ma,perfect dress,0.5190005302429199
902,perfect dress this dress be the perfect length and so comfortable it s conservative enough to wear to work as a teacher but also so cute i m and the large hit right above my ankle medium fit as well but i want a little extra room in the torso,perfect dress,0.6575348377227783
903,love this dress this dress be gorgeous flatter comfortable and machine washable for reference i be lbs and dd i get the medium and it fit great only flaw be that the armholes be a little large but not enough that my bra show so i be okay with it,perfect dress,0.49589020013809204
904,this dress be very comfortable the fabric be really nice and the dress flow when you move classic and pretty i order a xs and i m lbs b and the fit be great,perfect dress,0.5123701095581055
905,easy elegance i want this dress in the turquoise motif but it sell out so quickly i try on about dress in my local store and this be the clear winner i get the blue and white motif which have enough visual interest with the way the pattern flow across the dress i find the dress to be slimming and very comfortable you can throw it on and not think about flash anything when you bend over or the skirt fly up in the breeze or need a strapless bra the skirt flow really nicely and over,perfect dress,0.5603362321853638
906,must have summer dress for any occasion this dress look way better on you than sit on the hanger the design really flatter your body and the waist area make you look very skinny highly recommend the length be also perfect just the right length for a maxi dress long enough but short enough to show off your shoe as well,perfect dress,0.5256400108337402
907,my new favorite dress get this dress in the blue and cream and it s gorgeous i love that it s work and date night appropriate but so comfy i be but have very short legs so it s hard to find a maxi dress or skirt that doesn t drag on the grind this float beautifully above my ankles a little lower than on the model but still high enough that i be totally comfortable wear the dress without heel i get the small and it fit great the print be lovely the cream fabric be speckle in gray dot in some,perfect dress,0.5790714025497437
908,bring back the turquoise please i have this in darker blue and it be my favorite dress of the season i didn t realize that there be one in turquoise until it be already sell out please bring back or be so kind to contact me if an xs come in as a return etc i love this so much,perfect dress,0.3360396921634674
909,so in love the turquoise print be absolutely stun i love the feel of the fabric the drape,nice fabric,0.5525153875350952
